Week_Start_Date,Agency,Final Incident Type,of_Incidents_Calculated,Call to First Pickup,Call to PD Calltaker Handoff,Call to FDNY Pickup,Call_to_FDNY_Job_Creation,Call to EMS Pickup,Call_to_Agency_Job_Creation,Call_to_Agency_Dispatch,Call_to_Agency_Arrival,Call_to_First_Arrival(Multi-Agency Incidents),Median Pickup,Median Calltaker Handoff,Median_FDNY_Pickup,Median FDNY Job Creation,Median_Ems_Pickup,Median Ems Job Creation,Median_Dispatch,Median_Travel,Median_Cumulative_First_Arrival(Multi-Agency Incidents),Average Travel,Average Dispatch,Average EMS Processing,Average EMS Pickup,Average Calltaker Processing,Average Pickup,Average FD Pickup,Average FD Processing
5/6/2019,NYPD,2. Serious,2407,3.84,113.45,,,,,234.81,551.7,535.09,3,88,,,,,64,190,387,5.28,2.02,,,1.83,0.06,,
5/6/2019,NYPD,3. Non-Critical,654,3.88,161.68,,,,,404.59,1123.15,1102.27,3,132.5,,,,,103.5,340,650,11.98,4.05,,,2.63,0.06,,
5/6/2019,NYPD (Non-CIP),Alarms,2353,3.82,126.81,,,,,668.68,2748.2,2739.95,3,107,,,,,251,1117,1747,34.66,9.03,,,2.05,0.06,,
5/6/2019,NYPD (Non-CIP),Disorderly Person/Group/Noise,1551,3.79,160.23,,,,,663.84,2162.3,2139.96,3,140,,,,,197,734,1294,24.97,8.39,,,2.61,0.06,,
5/6/2019,NYPD (Non-CIP),Dispute,5267,3.8,166.05,,,,,723.21,2693.71,2673.69,3,140,,,,,193,859,1501,32.84,9.29,,,2.7,0.06,,
5/6/2019,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,322,4.25,163.57,,,,,478.66,2342.24,1095.16,3,140,,,,,86.5,1034.5,446.5,31.06,5.25,,,2.66,0.07,,
5/6/2019,NYPD (Non-CIP),Investigate/Possible Crime,3,4.33,119.67,,,,,257,626.67,626.67,3,104,,,,,171,135,455,6.16,2.29,,,1.92,0.07,,
5/6/2019,NYPD (Non-CIP),Other Crimes (In Progress),3117,3.86,149.99,,,,,356.02,980.86,976.25,3,122,,,,,89,306,594,10.41,3.43,,,2.44,0.06,,
5/6/2019,NYPD (Non-CIP),Past Crime,3263,3.87,203.5,,,,,833.63,3872.86,3809.63,3,173,,,,,251,1681,2411,50.65,10.5,,,3.33,0.06,,
5/6/2019,NYPD (Non-CIP),Police Officer/Security Holding Suspect,164,4.38,102.84,,,,,375.39,1378.96,1374.11,3,74,,,,,132.5,753,1053,16.73,4.54,,,1.64,0.07,,
5/6/2019,NYPD (Non-CIP),Possible Crimes,7676,3.8,144.25,,,,,672.28,2966.28,2877.08,3,113,,,,,204,1129,1677,38.23,8.8,,,2.34,0.06,,
5/6/2019,NYPD (Non-CIP),Vehicle Accident,3680,3.92,170.62,,,,,802.73,3757.2,3681.25,3,147,,,,,276.5,1890,2570,49.24,10.54,,,2.78,0.07,,
4/29/2019,EMS,1. Life Threating Med Emergencies,9698,3.39,70.47,,,76.56,114.9,155.66,566.36,492.01,3,73,,,13.75,39,81.5,364.75,430.75,6.85,1.36,0.61,0.13,1.12,0.06,,
4/29/2019,EMS,2. Non-Life Threatening Med Emergencies,14187,3.41,85.79,,,95.31,105.6,218.33,853.54,720.64,3,87,,,13.5,41,89,523,571.5,10.59,2.14,0.17,0.19,1.37,0.06,,
4/29/2019,FDNY,1. Structural Fires,241,3.27,50.24,35.29,88.06,,,115.38,308.28,306.48,3,17,5,47,,,7,187,275,3.22,0.14,,,0.78,0.05,0.08,0.88
4/29/2019,FDNY,2. Non-Structural Fires,101,3.7,33.34,32.43,86.43,,,100.32,355.14,345.29,3,17,5,45,,,8,236,337,4.25,0.17,,,0.49,0.06,0.08,0.9
4/29/2019,FDNY,3. Medical Emergencies,3640,3.44,212.59,,,75.25,207.94,237.52,530.71,452.82,3,121,,,5,53,6,273,407,4.89,0.42,1.76,0.09,3.49,0.06,,
4/29/2019,FDNY,4. Non-Medical Emergencies,2458,3.39,116.74,49.63,103.71,,,179.18,486.47,454.38,3,31,5,46,,,7,276,393,5.12,0.18,,,1.89,0.06,0.09,0.9
4/29/2019,NYPD,1. Critical,942,3.35,119.15,,,,,199.69,385.53,378.72,3,90,,,,,55,125,318,3.1,1.34,,,1.93,0.06,,
4/29/2019,NYPD,2. Serious,2387,3.42,114.91,,,,,228.23,511.13,495.28,3,88,,,,,63,181,376,4.71,1.89,,,1.86,0.06,,
4/29/2019,NYPD,3. Non-Critical,639,3.55,161.42,,,,,407.7,1156.26,1144.73,3,135,,,,,106,374,690,12.48,4.1,,,2.63,0.06,,
4/29/2019,NYPD (Non-CIP),Alarms,2295,3.44,124.05,,,,,674.88,2724.9,2724.06,3,106,,,,,243,1167,1802,34.17,9.18,,,2.01,0.06,,
4/29/2019,NYPD (Non-CIP),Disorderly Person/Group/Noise,1569,3.45,157.32,,,,,616.83,2315.44,2306,3,137,,,,,184,821,1310,28.31,7.66,,,2.56,0.06,,
4/29/2019,NYPD (Non-CIP),Dispute,5339,3.38,165.61,,,,,722.55,2696.6,2679.76,3,139,,,,,190,888,1516,32.9,9.28,,,2.7,0.06,,
4/29/2019,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,320,3.27,155.87,,,,,468.89,2243.7,921.76,3,129,,,,,89,1018,401,29.58,5.22,,,2.54,0.05,,
4/29/2019,NYPD (Non-CIP),Investigate/Possible Crime,17,4.76,196.88,,,,,819.53,2637.06,2637.06,3,152,,,,,142,1017,1361,30.29,10.38,,,3.2,0.08,,
4/29/2019,NYPD (Non-CIP),Other Crimes (In Progress),3174,3.49,149.58,,,,,375.39,1008.34,1004.65,3,120,,,,,93,315,611,10.55,3.76,,,2.43,0.06,,
4/29/2019,NYPD (Non-CIP),Past Crime,3120,3.35,207.21,,,,,832.89,3672.28,3627.81,3,174,,,,,240,1559,2277.5,47.32,10.43,,,3.4,0.06,,
4/29/2019,NYPD (Non-CIP),Police Officer/Security Holding Suspect,205,3.54,91.29,,,,,442.84,1505.5,1498.86,3,75,,,,,97,757,1031,17.71,5.86,,,1.46,0.06,,
4/29/2019,NYPD (Non-CIP),Possible Crimes,7694,3.39,146.38,,,,,687.11,2905.91,2812.22,3,114,,,,,204,1133.5,1662.5,36.98,9.01,,,2.38,0.06,,
4/29/2019,NYPD (Non-CIP),Vehicle Accident,3478,3.44,169.33,,,,,804.4,3663.65,3600.06,3,143,,,,,268,1869.5,2534,47.65,10.58,,,2.76,0.06,,
4/22/2019,EMS,1. Life Threating Med Emergencies,9254,3.62,71.75,,,78.26,122.17,157.73,550.24,480.15,3,76.5,,,14,39,81,348.25,434.5,6.54,1.39,0.72,0.14,1.14,0.06,,
4/22/2019,EMS,2. Non-Life Threatening Med Emergencies,13625,3.59,86.35,,,95.43,128.29,198.79,777.8,673.21,3,87.5,,,13,42,85.5,492.5,556,9.65,1.79,0.52,0.19,1.38,0.06,,
4/22/2019,FDNY,1. Structural Fires,221,3.61,28.52,31.9,83.32,,,92.66,285.08,282.39,3,16,5,47,,,6,187,274,3.21,0.14,,,0.42,0.06,0.08,0.86
4/22/2019,FDNY,2. Non-Structural Fires,121,3.64,41.9,42.63,95.51,,,108.19,359.17,353.39,3,17,5,46,,,7,235,329,4.18,0.16,,,0.64,0.06,0.09,0.88
4/22/2019,FDNY,3. Medical Emergencies,3406,3.63,213.5,,,77.54,208.77,237.92,527.11,444.99,3,125,,,5,55,6,267,406,4.82,0.41,1.69,0.09,3.5,0.06,,
4/22/2019,FDNY,4. Non-Medical Emergencies,2451,3.63,148.59,50.76,110.75,,,216.26,522.72,474.94,3,28,5,47,,,7,273,383,5.11,0.17,,,2.41,0.06,0.09,1
4/22/2019,NYPD,1. Critical,992,3.62,114.15,,,,,191.48,380.45,371.33,3,88,,,,,54,132,311,3.15,1.29,,,1.84,0.06,,
4/22/2019,NYPD,2. Serious,2340,3.55,116.22,,,,,219.74,510.42,497.12,3,89,,,,,60,182.5,374,4.84,1.73,,,1.88,0.06,,
4/22/2019,NYPD,3. Non-Critical,586,3.54,165.03,,,,,399.27,1028.22,1017.36,3,133,,,,,92,311,647,10.48,3.9,,,2.69,0.06,,
4/22/2019,NYPD (Non-CIP),Alarms,2538,3.59,127.39,,,,,633.85,2625.54,2624.62,3,109,,,,,243.5,1069.5,1704,33.19,8.44,,,2.06,0.06,,
4/22/2019,NYPD (Non-CIP),Disorderly Person/Group/Noise,1479,3.57,165.69,,,,,592.78,2159.72,2138.06,3,143,,,,,176,767,1291,26.12,7.12,,,2.7,0.06,,
4/22/2019,NYPD (Non-CIP),Dispute,5315,3.6,165.66,,,,,717.63,2663.3,2646.75,3,140,,,,,199,836,1431,32.43,9.2,,,2.7,0.06,,
4/22/2019,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,331,3.51,154,,,,,476.78,2381.81,1093.31,3,134,,,,,85,970,388,31.75,5.38,,,2.51,0.06,,
4/22/2019,NYPD (Non-CIP),Other Crimes (In Progress),2845,3.57,152.76,,,,,361.29,977.43,972.51,3,126,,,,,93,314,615,10.27,3.48,,,2.49,0.06,,
4/22/2019,NYPD (Non-CIP),Past Crime,3073,3.62,205.38,,,,,772.27,3687.5,3620.22,3,174,,,,,219,1557,2199,48.59,9.45,,,3.36,0.06,,
4/22/2019,NYPD (Non-CIP),Police Officer/Security Holding Suspect,180,3.5,99.06,,,,,365.69,1624.89,1624.89,3,79.5,,,,,107.5,723,1141,20.99,4.44,,,1.59,0.06,,
4/22/2019,NYPD (Non-CIP),Possible Crimes,7994,3.6,145.51,,,,,654.74,2870.44,2790.96,3,114,,,,,202,1100,1628,36.93,8.49,,,2.37,0.06,,
4/22/2019,NYPD (Non-CIP),Vehicle Accident,3047,3.61,173.32,,,,,789.96,3614.78,3581.3,3,147,,,,,266,1837,2564,47.08,10.28,,,2.83,0.06,,
4/15/2019,EMS,1. Life Threating Med Emergencies,9597,3.74,68.72,,,75.21,121.43,161.14,559.28,488.63,3,76,,,13.5,38,82,354.5,433.75,6.64,1.47,0.73,0.13,1.08,0.06,,
4/15/2019,EMS,2. Non-Life Threatening Med Emergencies,14356,3.68,87.81,,,97.38,116.98,214.45,817.15,704.94,3,86.5,,,13.5,41,86,501,571.5,10.05,2.05,0.31,0.19,1.4,0.06,,
4/15/2019,FDNY,1. Structural Fires,268,3.58,39.83,33.55,90.19,,,108.34,306.5,301.33,3,16,5,47,,,6,193,284,3.3,0.14,,,0.6,0.06,0.08,0.94
4/15/2019,FDNY,2. Non-Structural Fires,186,3.84,31.66,36.22,110.1,,,123.74,392.83,390.29,3,16,5,46,,,7,246.5,334,4.48,0.23,,,0.46,0.06,0.08,1.23
4/15/2019,FDNY,3. Medical Emergencies,3596,3.74,235.01,,,75.05,229.74,261.06,550.26,461.02,3,123,,,5,55,6,271,408,4.82,0.43,1.91,0.09,3.85,0.06,,
4/15/2019,FDNY,4. Non-Medical Emergencies,2635,3.74,126.98,52.42,107.31,,,191.34,503.78,470.12,3,30,5,47,,,7,274,393,5.21,0.19,,,2.05,0.06,0.09,0.91
4/15/2019,NYPD,1. Critical,943,3.69,112.21,,,,,208.1,394.68,381.56,3,85,,,,,52,122,300,3.11,1.6,,,1.81,0.06,,
4/15/2019,NYPD,2. Serious,2386,3.64,114.66,,,,,226.62,531.71,506.27,3,87,,,,,64,188,378,5.08,1.87,,,1.85,0.06,,
4/15/2019,NYPD,3. Non-Critical,630,3.63,149.65,,,,,416.28,1198.7,1174.18,3,123,,,,,108,340,645.5,13.04,4.44,,,2.43,0.06,,
4/15/2019,NYPD (Non-CIP),Alarms,2653,3.68,126.5,,,,,643.37,2840.88,2839.57,3,110,,,,,251,1182,1799,36.63,8.61,,,2.05,0.06,,
4/15/2019,NYPD (Non-CIP),Disorderly Person/Group/Noise,1616,3.67,152.7,,,,,624.25,2213.95,2198.2,3,131,,,,,172.5,763,1287.5,26.49,7.86,,,2.48,0.06,,
4/15/2019,NYPD (Non-CIP),Dispute,5244,3.62,163.9,,,,,695.21,2590.7,2570,3,138.5,,,,,189,867.5,1468.5,31.59,8.86,,,2.67,0.06,,
4/15/2019,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,286,3.73,148.79,,,,,429.14,2368.74,1216.43,3,135.5,,,,,89.5,1162.5,424.5,32.33,4.67,,,2.42,0.06,,
4/15/2019,NYPD (Non-CIP),Other Crimes (In Progress),2985,3.72,144.39,,,,,392.92,971.56,963.41,3,116,,,,,95,301,596,9.64,4.14,,,2.34,0.06,,
4/15/2019,NYPD (Non-CIP),Past Crime,3134,3.82,197.16,,,,,887.16,3958.19,3894.34,3,166,,,,,257,1790.5,2552.5,51.18,11.5,,,3.22,0.06,,
4/15/2019,NYPD (Non-CIP),Police Officer/Security Holding Suspect,176,3.84,94.98,,,,,415.11,1516.52,1501.14,3,77.5,,,,,111.5,731,1099.5,18.36,5.34,,,1.52,0.06,,
4/15/2019,NYPD (Non-CIP),Possible Crimes,8276,3.68,144.89,,,,,682.31,2973.67,2863.73,3,113,,,,,202,1145,1646.5,38.19,8.96,,,2.35,0.06,,
4/15/2019,NYPD (Non-CIP),Vehicle Accident,3439,3.67,165.33,,,,,859.36,3860.87,3816.11,3,142,,,,,297,1945,2658,50.03,11.57,,,2.69,0.06,,
4/8/2019,EMS,1. Life Threating Med Emergencies,9910,3.62,65.93,,,73.19,108.34,155.52,565.03,490.14,3,76,,,14.5,38,83.5,361,439.5,6.83,1.43,0.55,0.15,1.04,0.06,,
4/8/2019,EMS,2. Non-Life Threatening Med Emergencies,14743,3.62,78.81,,,89.26,91.73,227.9,876.13,743.35,3,86,,,13.5,40.5,89,536,587,10.8,2.42,0.05,0.21,1.25,0.06,,
4/8/2019,FDNY,1. Structural Fires,242,3.59,28.64,31.72,85.91,,,96.16,292.25,290.43,3,15,5,48,,,7,191,283,3.27,0.14,,,0.42,0.06,0.09,0.9
4/8/2019,FDNY,2. Non-Structural Fires,142,3.49,29.79,34.51,93.81,,,103.06,359.75,354.3,3,16,5,43,,,7,246,340,4.28,0.15,,,0.44,0.06,0.1,0.99
4/8/2019,FDNY,3. Medical Emergencies,3649,3.67,229.46,,,73.64,224.2,253.53,543.37,463.38,3,123,,,5,53,6,269,406,4.83,0.4,1.94,0.09,3.76,0.06,,
4/8/2019,FDNY,4. Non-Medical Emergencies,2517,3.61,137.25,51.67,107.89,,,202.34,520.32,457.37,3,30,5,46,,,7,280,396,5.3,0.18,,,2.23,0.06,0.09,0.94
4/8/2019,NYPD,1. Critical,952,3.66,119.2,,,,,211.31,401.62,392.35,3,90.5,,,,,53,131,316,3.17,1.54,,,1.93,0.06,,
4/8/2019,NYPD,2. Serious,2356,3.59,117.19,,,,,233.91,543.25,528.7,3,89,,,,,64,184.5,386,5.16,1.95,,,1.89,0.06,,
4/8/2019,NYPD,3. Non-Critical,602,3.49,162.29,,,,,431.54,1071.09,1054.66,3,131,,,,,105.5,376,695,10.66,4.49,,,2.65,0.06,,
4/8/2019,NYPD (Non-CIP),Alarms,2345,3.69,122.81,,,,,634.25,2688.8,2688.8,3,106,,,,,258,1093,1706,34.24,8.52,,,1.99,0.06,,
4/8/2019,NYPD (Non-CIP),Disorderly Person/Group/Noise,1655,3.69,155.8,,,,,650.58,2182.32,2165.57,3,136,,,,,208,773,1327,25.53,8.25,,,2.54,0.06,,
4/8/2019,NYPD (Non-CIP),Dispute,5355,3.54,163.37,,,,,740.37,2737.98,2713.57,3,139,,,,,199,897,1521,33.29,9.62,,,2.66,0.06,,
4/8/2019,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,308,3.47,155.86,,,,,472.43,2552.49,1211.92,3,132,,,,,99,1248.5,431.5,34.67,5.28,,,2.54,0.06,,
4/8/2019,NYPD (Non-CIP),Other Crimes (In Progress),3131,3.58,149.67,,,,,366.55,972.62,968.57,3,118,,,,,93,298,605,10.1,3.61,,,2.43,0.06,,
4/8/2019,NYPD (Non-CIP),Past Crime,3262,3.62,201.97,,,,,819.99,3842.32,3786.5,3,172,,,,,250,1734.5,2403,50.37,10.3,,,3.31,0.06,,
4/8/2019,NYPD (Non-CIP),Police Officer/Security Holding Suspect,165,3.5,97.65,,,,,387.18,1479.87,1455.41,3,83,,,,,133,546,867,18.21,4.83,,,1.57,0.06,,
4/8/2019,NYPD (Non-CIP),Possible Crimes,8206,3.64,146.46,,,,,693.65,3004.78,2919.09,3,114,,,,,217,1118,1674,38.52,9.12,,,2.38,0.06,,
4/8/2019,NYPD (Non-CIP),Vehicle Accident,3475,3.68,167.64,,,,,835.99,3910.6,3846.8,3,143,,,,,309,1959,2692,51.24,11.14,,,2.73,0.06,,
4/1/2019,EMS,1. Life Threating Med Emergencies,9426,3.48,63.69,,,72.24,112.34,157.76,564.07,487.67,3,77,,,15,38,85,363,444.75,6.77,1.53,0.67,0.17,1.01,0.06,,
4/1/2019,EMS,2. Non-Life Threatening Med Emergencies,14561,3.48,79.48,,,91.44,97.34,239.96,871.23,733.92,3,87.5,,,15,40,92.5,518,599,10.52,2.59,0.1,0.23,1.27,0.06,,
4/1/2019,FDNY,1. Structural Fires,282,3.42,34.63,34.18,87.73,,,101.61,296.23,292.83,3,17,5,45,,,7,182.5,279,3.24,0.15,,,0.52,0.06,0.08,0.89
4/1/2019,FDNY,2. Non-Structural Fires,188,3.32,30.89,31.03,88.49,,,101.56,370.34,354.65,3,16.5,5,48,,,7,244.5,330,4.48,0.15,,,0.46,0.06,0.08,0.96
4/1/2019,FDNY,3. Medical Emergencies,3490,3.49,246.85,,,73.7,241.37,271.93,564.02,467.88,3,122,,,5,54,6,270,407,4.87,0.42,2.06,0.1,4.06,0.06,,
4/1/2019,FDNY,4. Non-Medical Emergencies,2464,3.52,157.64,52.1,106.58,,,220.93,544.04,501.22,3,30,5,46,,,7,282,400,5.39,0.19,,,2.57,0.06,0.09,0.91
4/1/2019,NYPD,1. Critical,913,3.43,117.4,,,,,207.61,391.26,383.2,3,93,,,,,51,123,304,3.06,1.5,,,1.9,0.06,,
4/1/2019,NYPD,2. Serious,2230,3.43,114.03,,,,,220.34,516.82,497.23,3,90,,,,,60,182,379,4.94,1.77,,,1.84,0.06,,
4/1/2019,NYPD,3. Non-Critical,569,3.49,159.6,,,,,381.33,1091.05,1081.04,3,131,,,,,91,390,711,11.83,3.7,,,2.6,0.06,,
4/1/2019,NYPD (Non-CIP),Alarms,2292,3.57,120.6,,,,,617.32,2659.79,2659.67,3,103,,,,,240,1087.5,1674,34.04,8.28,,,1.95,0.06,,
4/1/2019,NYPD (Non-CIP),Disorderly Person/Group/Noise,1584,3.51,158.52,,,,,604.75,2070.92,2057.29,3,139,,,,,184,705,1191,24.44,7.44,,,2.58,0.06,,
4/1/2019,NYPD (Non-CIP),Dispute,5324,3.41,163.71,,,,,743.71,2656.09,2642.72,3,136,,,,,191,868,1499,31.87,9.67,,,2.67,0.06,,
4/1/2019,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,318,3.52,148.97,,,,,431.12,2325.93,1003.42,3,125,,,,,86.5,1175,409.5,31.58,4.7,,,2.42,0.06,,
4/1/2019,NYPD (Non-CIP),Other Crimes (In Progress),2960,3.53,151.21,,,,,371.64,1003.23,995.73,3,122,,,,,89,334,625,10.53,3.67,,,2.46,0.06,,
4/1/2019,NYPD (Non-CIP),Past Crime,3100,3.5,201.27,,,,,856.15,3833.66,3737.21,3,172,,,,,246,1719,2454,49.63,10.91,,,3.3,0.06,,
4/1/2019,NYPD (Non-CIP),Police Officer/Security Holding Suspect,185,3.53,95.86,,,,,438.99,1521.18,1443.58,3,79,,,,,105,695,954,18.04,5.72,,,1.54,0.06,,
4/1/2019,NYPD (Non-CIP),Possible Crimes,7863,3.47,147.11,,,,,673.15,2876.15,2792.2,3,115,,,,,200,1113,1607,36.72,8.77,,,2.39,0.06,,
4/1/2019,NYPD (Non-CIP),Vehicle Accident,3649,3.54,169.17,,,,,830.89,3713.46,3648.87,3,144,,,,,313,1882,2600,48.04,11.03,,,2.76,0.06,,
3/25/2019,EMS,1. Life Threating Med Emergencies,9441,3.51,68.33,,,77,117.94,158.49,555.33,484.14,3,80,,,16.5,37.5,82.5,354,452.5,6.61,1.46,0.68,0.17,1.08,0.06,,
3/25/2019,EMS,2. Non-Life Threatening Med Emergencies,14406,3.49,81.53,,,93.38,115,202.1,795.1,688.62,3,87.5,,,15,39.5,86,501.5,588,9.88,1.95,0.36,0.23,1.3,0.06,,
3/25/2019,FDNY,1. Structural Fires,263,3.48,33.25,32.8,87.04,,,100.86,295.4,291.82,3,16,5,46,,,7,188,275,3.24,0.15,,,0.5,0.06,0.08,0.9
3/25/2019,FDNY,2. Non-Structural Fires,164,3.48,33.6,32.93,84.88,,,98.34,354.92,351.64,3,16,5,46,,,7,238.5,326.5,4.28,0.15,,,0.5,0.06,0.09,0.87
3/25/2019,FDNY,3. Medical Emergencies,3430,3.51,226.06,,,74.47,220.95,250.9,542.09,458.28,3,120,,,5,52,6,270,408,4.85,0.41,1.93,0.1,3.7,0.06,,
3/25/2019,FDNY,4. Non-Medical Emergencies,2441,3.53,119.83,50.78,105.13,,,184.51,490.7,454.22,3,28,5,46,,,7,270,382,5.1,0.19,,,1.94,0.06,0.09,0.91
3/25/2019,NYPD,1. Critical,923,3.45,112.78,,,,,202.85,374.1,362.68,3,85,,,,,53,128,301,2.85,1.5,,,1.82,0.06,,
3/25/2019,NYPD,2. Serious,2263,3.48,115.81,,,,,223.83,522.09,498.73,3,89,,,,,58,184,380,4.97,1.8,,,1.87,0.06,,
3/25/2019,NYPD,3. Non-Critical,664,3.43,163.47,,,,,409.4,1039.24,1010.73,3,138,,,,,91.5,327.5,634.5,10.5,4.1,,,2.67,0.06,,
3/25/2019,NYPD (Non-CIP),Alarms,2291,3.53,122.93,,,,,639.27,2777.79,2777.79,3,104,,,,,254,1134,1734,35.64,8.61,,,1.99,0.06,,
3/25/2019,NYPD (Non-CIP),Disorderly Person/Group/Noise,1581,3.55,151.55,,,,,600.36,1999.97,1987.37,3,131,,,,,174,671,1185,23.33,7.48,,,2.47,0.06,,
3/25/2019,NYPD (Non-CIP),Dispute,5275,3.45,163.36,,,,,736.44,2672.18,2651.39,3,138,,,,,192,844,1458,32.26,9.55,,,2.67,0.06,,
3/25/2019,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,360,3.38,158.21,,,,,247.98,2116.89,894.04,3,135,,,,,52,1175.5,416,31.15,1.5,,,2.58,0.06,,
3/25/2019,NYPD (Non-CIP),Other Crimes (In Progress),3075,3.56,146.36,,,,,353.33,924.77,914.67,3,118,,,,,85,296,575,9.52,3.45,,,2.38,0.06,,
3/25/2019,NYPD (Non-CIP),Past Crime,3103,3.51,204.52,,,,,827.91,3766.07,3699.36,3,172,,,,,247,1713,2381,48.97,10.39,,,3.35,0.06,,
3/25/2019,NYPD (Non-CIP),Police Officer/Security Holding Suspect,186,3.39,105.22,,,,,523.96,1452.04,1448.33,3,81,,,,,122,655.5,1042,15.47,6.98,,,1.7,0.06,,
3/25/2019,NYPD (Non-CIP),Possible Crimes,7802,3.48,144.59,,,,,696.46,2868.47,2798.96,3,115,,,,,203,1064,1609.5,36.2,9.2,,,2.35,0.06,,
3/25/2019,NYPD (Non-CIP),Vehicle Accident,3384,3.52,171.14,,,,,818.79,3681.19,3618.38,3,146,,,,,280,1876.5,2577,47.71,10.79,,,2.79,0.06,,
3/18/2019,EMS,1. Life Threating Med Emergencies,9807,3.19,70.13,,,77.15,122.41,160.85,555.75,484.73,3,78,,,13,38,81.5,356.5,440,6.58,1.45,0.72,0.14,1.12,0.05,,
3/18/2019,EMS,2. Non-Life Threatening Med Emergencies,13884,3.19,82.65,,,92.8,115.53,215.91,824.76,709.4,3,87.75,,,13,40.5,87,513.5,583,10.15,2.14,0.36,0.2,1.33,0.05,,
3/18/2019,FDNY,1. Structural Fires,263,3.17,29.3,30.27,82.86,,,94.65,285.95,283.46,3,16,5,48,,,7,188,275,3.19,0.14,,,0.44,0.05,0.09,0.88
3/18/2019,FDNY,2. Non-Structural Fires,187,3.06,33.06,34.46,84.3,,,95.74,366.28,353.39,3,19,5,44,,,7,252,329,4.51,0.14,,,0.5,0.05,0.08,0.83
3/18/2019,FDNY,3. Medical Emergencies,3556,3.17,226.6,,,74.91,221.6,254.27,548.84,453.47,3,121,,,5,52,6,274,407,4.91,0.46,1.79,0.09,3.72,0.05,,
3/18/2019,FDNY,4. Non-Medical Emergencies,2438,3.2,141.36,53.17,109.15,,,208.69,520.33,474.55,3,28,5,45,,,7,277,392,5.19,0.23,,,2.3,0.05,0.09,0.93
3/18/2019,NYPD,1. Critical,980,3.2,114.03,,,,,192.61,381.79,360.76,3,89,,,,,53,131,310,3.15,1.31,,,1.85,0.05,,
3/18/2019,NYPD,2. Serious,2139,3.16,113.51,,,,,216.83,523.45,507.54,3,89,,,,,63,189,382,5.11,1.72,,,1.84,0.05,,
3/18/2019,NYPD,3. Non-Critical,589,3.14,159.53,,,,,398.55,1119.47,1116.01,3,129,,,,,106,333,694,12.02,3.98,,,2.61,0.05,,
3/18/2019,NYPD (Non-CIP),Alarms,2677,3.24,120.73,,,,,642.01,2645.22,2645.22,3,103,,,,,235,1052,1636,33.39,8.69,,,1.96,0.05,,
3/18/2019,NYPD (Non-CIP),Disorderly Person/Group/Noise,1552,3.15,154.73,,,,,631.7,2200.34,2189.2,3,136,,,,,196,710.5,1234,26.14,7.95,,,2.53,0.05,,
3/18/2019,NYPD (Non-CIP),Dispute,5016,3.14,164.57,,,,,729.71,2668.76,2654.52,3,140,,,,,189,840.5,1453.5,32.32,9.42,,,2.69,0.05,,
3/18/2019,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,305,3.04,149.63,,,,,239.07,2255.16,904.28,3,127,,,,,53,1273,409,33.6,1.49,,,2.44,0.05,,
3/18/2019,NYPD (Non-CIP),Other Crimes (In Progress),2743,3.2,149.76,,,,,365.39,961.76,957.73,3,122,,,,,89,304,592,9.94,3.59,,,2.44,0.05,,
3/18/2019,NYPD (Non-CIP),Past Crime,3120,3.23,205.67,,,,,828.62,3781.95,3700.76,3,175,,,,,257.5,1651.5,2335.5,49.22,10.38,,,3.37,0.05,,
3/18/2019,NYPD (Non-CIP),Police Officer/Security Holding Suspect,186,3.54,100.13,,,,,505.3,1668.91,1628.39,3,81,,,,,110.5,641.5,946,19.39,6.75,,,1.61,0.06,,
3/18/2019,NYPD (Non-CIP),Possible Crimes,7803,3.21,147.04,,,,,685.89,2876.97,2784.54,3,114,,,,,211,1104,1628,36.52,8.98,,,2.4,0.05,,
3/18/2019,NYPD (Non-CIP),Vehicle Accident,3383,3.21,171.81,,,,,808.26,3701.27,3636.79,3,147,,,,,277,1828,2479,48.22,10.61,,,2.81,0.05,,
3/11/2019,EMS,1. Life Threating Med Emergencies,10032,3.29,68.94,,,75.9,115.79,159.69,565.68,488.67,3,80,,,13.5,36.5,80.5,365,451.5,6.77,1.44,0.63,0.14,1.1,0.05,,
3/11/2019,EMS,2. Non-Life Threatening Med Emergencies,14035,3.28,81.63,,,91.7,94.64,226.35,864.1,738.74,3,88,,,13,39,86.5,521.75,594.5,10.63,2.35,0.05,0.2,1.31,0.05,,
3/11/2019,FDNY,1. Structural Fires,255,3.21,31.25,35.04,85.8,,,94.66,289.05,286.84,3,17,5,45,,,6,187,277,3.24,0.14,,,0.47,0.05,0.09,0.85
3/11/2019,FDNY,2. Non-Structural Fires,162,3.09,32.19,35.98,86.52,,,96.49,359.44,356.22,3,18,5,43,,,7,237,327,4.38,0.15,,,0.48,0.05,0.08,0.84
